days,Position X (m),Position Y (m),Position Z (m)
471,1394254399051.2278,-650598094956.4725,-54315147534.100746
472,1394687873642.0676,-649742097765.8223,-54308004287.00368
473,1395120968362.782,-648885923115.8865,-54300846217.974815
474,1395553683119.1296,-648029571250.8906,-54293673329.93237
475,1395986017817.1145,-647173042415.141,-54286485625.80332
476,1396417972362.9856,-646316336853.0247,-54279283108.52336
477,1396849546663.2375,-645459454809.0092,-54272065781.036934
478,1397280740624.6104,-644602396527.642,-54264833646.29721
479,1397711554154.0896,-643745162253.5502,-54257586707.26608
480,1398141987158.9067,-642887752231.4403,-54250324966.914154
481,1398572039546.5386,-642030166706.0978,-54243048428.22074
482,1399001711224.7078,-641172405922.3868,-54235757094.173874
483,1399431002101.383,-640314470125.2498,-54228450967.77026
484,1399859912084.779,-639456359559.707,-54221130052.01533
485,1400288441083.3562,-638598074470.8567,-54213794349.92317
486,1400716589005.821,-637739615103.874,-54206443864.51657
487,1401144355761.1267,-636880981704.0112,-54199078598.82698
488,1401571741258.472,-636022174516.5972,-54191698555.89452
489,1401998745407.3022,-635163193787.037,-54184303738.76798
490,1402425368117.3093,-634304039760.8118,-54176894150.5048
491,1402851609298.4314,-633444712683.478,-54169469794.17107
492,1403277468860.853,-632585212800.6676,-54162030672.841515
493,1403702946715.0054,-631725540358.0873,-54154576789.59951
494,1404128042771.5667,-630865695601.5183,-54147108147.53706
495,1404552756941.4614,-630005678776.8162,-54139624749.7548
496,1404977089135.861,-629145490129.91,-54132126599.36196
497,1405401039266.1838,-628285129906.8029,-54124613699.47641
498,1405824607244.095,-627424598353.5707,-54117086053.22461
499,1406247792981.5068,-626563895716.3623,-54109543663.74163
500,1406670596390.5786,-625703022241.399,-54101986534.17112
501,1407093017383.7166,-624841978174.9744,-54094414667.66533
502,1407515055873.5742,-623980763763.4535,-54086828067.385086
503,1407936711773.0525,-623119379253.2732,-54079226736.499794
504,1408357984995.2996,-622257824890.9412,-54071610678.187416
505,1408778875453.7107,-621396100923.036,-54063979895.63449
506,1409199383061.929,-620534207596.2068,-54056334392.0361
507,1409619507733.8445,-619672145157.1725,-54048674170.59589
508,1410039249383.5955,-618809913852.7218,-54040999234.526024
509,1410458607925.5671,-617947513929.713,-54033309587.04723
510,1410877583274.393,-617084945635.0734,-54025605231.38876
511,1411296175344.9539,-616222209215.7986,-54017886170.78838
512,1411714384052.3784,-615359304918.953,-54010152408.49238
513,1412132209312.0435,-614496232991.6688,-54002403947.755554
514,1412549651039.5732,-613632993681.146,-53994640791.84121
515,1412966709150.84,-612769587234.6516,-53986862944.02115
516,1413383383561.9646,-611906013899.5199,-53979070407.57566
517,1413799674189.3152,-611042273923.1516,-53971263185.79353
518,1414215580949.5085,-610178367553.0139,-53963441281.972015
519,1414631103759.4094,-609314295036.6396,-53955604699.41684
520,1415046242536.1309,-608450056621.6274,-53947753441.44219
521,1415460997197.0344,-607585652555.641,-53939887511.370735
522,1415875367659.7295,-606721083086.409,-53932006912.53357
523,1416289353842.074,-605856348461.7247,-53924111648.270256
524,1416702955662.1746,-604991448929.4456,-53916201721.92878
525,1417116173038.3862,-604126384737.4927,-53908277136.86556
526,1417529005889.3125,-603261156133.851,-53900337896.44546
527,1417941454133.8054,-602395763366.5682,-53892384004.04173
528,1418353517690.9658,-601530206683.7552,-53884415463.03607
529,1418765196480.143,-600664486333.5851,-53876432276.818565
530,1419176490420.9353,-599798602564.2931,-53868434448.7877
531,1419587399433.1897,-598932555624.1764,-53860421982.35036
532,1419997923437.002,-598066345761.5934,-53852394880.92181
533,1420408062352.7168,-597199973224.9637,-53844353147.92569
534,1420817816100.928,-596333438262.7677,-53836296786.79404
535,1421227184602.478,-595466741123.5459,-53828225800.967224
536,1421636167778.4587,-594599882055.8989,-53820140193.894005
537,1422044765550.2107,-593732861308.4873,-53812039969.03147
538,1422452977839.324,-592865679130.0308,-53803925129.84507
539,1422860804567.6375,-591998335769.308,-53795795679.808586
540,1423268245657.2395,-591130831475.1564,-53787651622.40414
541,1423675301030.4675,-590263166496.4716,-53779492961.12216
542,1424081970609.9084,-589395341082.2073,-53771319699.461426
543,1424488254318.3984,-588527355481.3746,-53763131840.92899
544,1424894152079.023,-587659209943.0422,-53754929389.040245
545,1425299663815.117,-586790904716.3356,-53746712347.31886
546,1425704789450.2651,-585922440050.4365,-53738480719.29681
547,1426109528908.3013,-585053816194.5834,-53730234508.514336
548,1426513882113.3088,-584185033398.0702,-53721973718.51997
549,1426917848989.621,-583316091910.2467,-53713698352.87053
550,1427321429461.8208,-582446991980.5177,-53705408415.131065
551,1427724623454.7405,-581577733858.3428,-53697103908.8749
552,1428127430893.4622,-580708317793.2362,-53688784837.68362
553,1428529851703.3179,-579838744034.7664,-53680451205.147026
554,1428931885809.8894,-578969012832.5554,-53672103014.86318
555,1429333533139.008,-578099124436.2789,-53663740270.43836
556,1429734793616.7554,-577229079095.6655,-53655362975.487076
557,1430135667169.4626,-576358877060.4968,-53646971133.63205
558,1430536153723.7112,-575488518580.6067,-53638564748.50421
559,1430936253206.3323,-574618003905.8812,-53630143823.74269
560,1431335965544.407,-573747333286.258,-53621708362.99482
561,1431735290665.2666,-572876506971.7264,-53613258369.916115
562,1432134228496.4927,-572005525212.3264,-53604793848.170265
563,1432532778965.9165,-571134388258.149,-53596314801.429146
564,1432930942001.6196,-570263096359.3354,-53587821233.372795
565,1433328717531.934,-569391649766.0769,-53579313147.689415
566,1433726105485.4417,-568520048728.6143,-53570790548.075356
567,1434123105790.9749,-567648293497.2378,-53562253438.23511
568,1434519718377.616,-566776384322.2867,-53553701821.88132
569,1434915943174.6978,-565904321454.1489,-53545135702.73474
570,1435311780111.8035,-565032105143.2605,-53536555084.524284
571,1435707229118.7668,-564159735640.1056,-53527959970.98695
572,1436102290125.6716,-563287213195.2158,-53519350365.86787
573,1436496963062.852,-562414538059.17,-53510726272.92025
574,1436891247860.893,-561541710482.5942,-53502087695.905426
575,1437285144450.6296,-560668730716.1608,-53493434638.59281
576,1437678652763.148,-559795599010.5883,-53484767104.759895
577,1438071772729.7842,-558922315616.6414,-53476085098.19224
578,1438464504282.125,-558048880785.13,-53467388622.68349
579,1438856847352.008,-557175294766.9095,-53458677682.03533
580,1439248801871.5215,-556301557812.8801,-53449952280.057526
581,1439640367773.004,-555427670173.9863,-53441212420.56786
582,1440031544989.0447,-554553632101.217,-53432458107.39217
583,1440422333452.484,-553679443845.6049,-53423689344.364334
584,1440812733096.4124,-552805105658.2261,-53414906135.326225
585,1441202743854.1716,-551930617790.1998,-53406108484.12776
586,1441592365659.354,-551055980492.6884,-53397296394.62686
587,1441981598445.8025,-550181194016.8962,-53388469870.68944
588,1442370442147.6108,-549306258614.0702,-53379628916.189415
589,1442758896699.1238,-548431174535.4988,-53370773535.00869
590,1443146962034.9368,-547555942032.51196,-53361903731.03715
591,1443534638089.8962,-546680561356.48083,-53353019508.172646
592,1443921924799.0994,-545805032758.8173,-53344120870.321
593,1444308822097.8943,-544929356490.9737,-53335207821.395996
594,1444695329921.88,-544053532804.4424,-53326280365.31937
595,1445081448206.906,-543177561950.75555,-53317338506.02078
596,1445467176889.0737,-542301444181.4848,-53308382247.43785
597,1445852515904.7346,-541425179748.24084,-53299411593.51611
598,1446237465190.4912,-540548768902.67316,-53290426548.20902
599,1446622024683.1975,-539672211896.46954,-53281427115.47796
600,1447006194319.9578,-538795508981.3559,-53272413299.2922
601,1447389974038.128,-537918660409.0959,-53263385103.628914
602,1447773363775.3142,-537041666431.4906,-53254342532.47317
603,1448156363469.3743,-536164527300.37805,-53245285589.81792
604,1448538973058.4165,-535287243267.6331,-53236214279.66398
605,1448921192480.8003,-534409814585.16693,-53227128606.02005
606,1449303021675.1362,-533532241504.9267,-53218028572.90268
607,1449684460580.286,-532654524278.8953,-53208914184.33627
608,1450065509135.3613,-531776663159.091,-53199785444.35307
609,1450446167279.726,-530898658397.5671,-53190642356.993164
610,1450826434952.9944,-530020510246.41144,-53181484926.30447
611,1451206312095.0317,-529142218957.7463,-53172313156.34271
612,1451585798645.954,-528263784783.7279,-53163127051.17144
613,1451964894546.129,-527385207976.5461,-53153926614.862015
614,1452343599736.1743,-526506488788.424,-53144711851.493576
615,1452721914156.9592,-525627627471.6178,-53135482765.153076
616,1453099837749.6038,-524748624278.4161,-53126239359.93523
617,1453477370455.479,-523869479461.13983,-53116981639.94253
618,1453854512216.207,-522990193272.14185,-53107709609.28524
619,1454231262973.6604,-522110765963.80664,-53098423272.08139
620,1454607622669.9631,-521231197788.54974,-53089122632.45674
621,1454983591247.4897,-520351488998.81775,-53079807694.54481
622,1455359168648.8657,-519471639847.08765,-53070478462.48684
623,1455734354816.9678,-518591650585.86664,-53061134940.4318
624,1456109149694.923,-517711521467.69183,-53051777132.53639
625,1456483553226.11,-516831252745.1297,-53042405042.96502
626,1456857565354.158,-515950844670.776,-53033018675.88978
627,1457231186022.9468,-515070297497.2552,-53023618035.49047
628,1457604415176.6074,-514189611477.2202,-53014203125.95459
629,1457977252759.5217,-513308786863.3522,-53004773951.477295
630,1458349698716.3225,-512427823908.35986,-52995330516.26142
631,1458721752991.893,-511546722864.9796,-52985872824.51746
632,1459093415531.3682,-510665483985.9748,-52976400880.46358
633,1459464686280.1328,-509784107524.13556,-52966914688.32556
634,1459835565183.8232,-508902593732.2784,-52957414252.33685
635,1460206052188.3267,-508020942863.2459,-52947899576.73852
636,1460576147239.7805,-507139155169.90643,-52938370665.77925
637,1460945850284.5737,-506257230905.1537,-52928827523.71535
638,1461315161269.3457,-505375170321.90643,-52919270154.81073
639,1461684080140.9868,-504492973673.10815,-52909698563.3369
640,1462052606846.638,-503610641211.7267,-52900112753.57295
641,1462420741333.6912,-502728173190.75397,-52890512729.80557
642,1462788483549.789,-501845569863.20557,-52880898496.32901
643,1463155833442.8252,-500962831482.12036,-52871270057.44509
644,1463522790960.9436,-500079958300.56036,-52861627417.46319
645,1463889356052.5396,-499196950571.6102,-52851970580.700226
646,1464255528666.2585,-498313808548.37695,-52842299551.480675
647,1464621308750.9968,-497430532483.9895,-52832614334.136536
648,1464986696255.9016,-496547122631.5986,-52822914933.00733
649,1465351691130.3708,-495663579244.37616,-52813201352.4401
650,1465716293324.053,-494779902575.51526,-52803473596.7894
651,1466080502786.847,-493896092878.22955,-52793731670.41727
652,1466444319468.9026,-493012150405.75305,-52783975577.69325
653,1466807743320.6204,-492128075411.3397,-52774205322.99438
654,1467170774292.6514,-491243868148.2632,-52764420910.70514
655,1467533412335.897,-490359528869.81635,-52754622345.2175
656,1467895657401.5093,-489475057829.3112,-52744809630.930885
657,1468257509440.891,-488590455280.0783,-52734982772.252174
658,1468618968405.6956,-487705721475.46655,-52725141773.59568
659,1468980034247.8264,-486820856668.8428,-52715286639.38315
660,1469340706919.4377,-485935861113.5915,-52705417374.04376
661,1469700986372.934,-485050735063.1145,-52695533982.01411
662,1470060872560.9705,-484165478770.83057,-52685636467.73818
663,1470420365436.4521,-483280092490.1751,-52675724835.66738
664,1470779464952.5352,-482394576474.59985,-52665799090.260506
665,1471138171062.6255,-481508930977.57245,-52655859235.98373
666,1471496483720.3796,-480623156252.5762,-52645905277.310585
667,1471854402879.7043,-479737252553.1096,-52635937218.722
668,1472211928494.7566,-478851220132.68634,-52625955064.70625
669,1472569060519.9436,-477965059244.83453,-52615958819.75896
670,1472925798909.9226,-477078770143.0966,-52605948488.38308
671,1473282143619.6013,-476192353081.02905,-52595924075.08892
672,1473638094604.1375,-475305808312.2019,-52585885584.3941
673,1473993651818.939,-474419136090.1984,-52575833020.82355
674,1474348815219.6636,-473532336668.615,-52565766388.909515
675,1474703584762.2192,-472645410301.0604,-52555685693.19154
676,1475057960402.764,-471758357241.15594,-52545590938.21646
677,1475411942097.7053,-470871177742.5346,-52535482128.53839
678,1475765529803.7017,-469983872058.84125,-52525359268.71872
679,1476118723477.6604,-469096440443.7318,-52515222363.3261
680,1476471523076.7393,-468208883150.87335,-52505071416.93645
681,1476823928558.3455,-467321200433.9434,-52494906434.13291
682,1477175939880.1365,-466433392546.6298,-52484727419.5059
683,1477527557000.0193,-465545459742.63043,-52474534377.65303
684,1477878779876.1504,-464657402275.65265,-52464327313.17917
685,1478229608466.9363,-463769220399.4132,-52454106230.69637
686,1478580042731.033,-462880914367.6377,-52443871134.823906
687,1478930082627.346,-461992484434.06036,-52433622030.18824
688,1479279728115.0305,-461103930852.42377,-52423358921.423035
689,1479628979153.4912,-460215253876.4784,-52413081813.16911
690,1479977835702.3823,-459326453759.98236,-52402790710.074486
691,1480326297721.6074,-458437530756.701,-52392485616.79432
692,1480674365171.3196,-457548485120.4066,-52382166537.99094
693,1481022038011.9211,-456659317104.8782,-52371833478.33379
694,1481369316204.0637,-455770026963.90094,-52361486442.4995
695,1481716199708.6482,-454880614951.26605,-52351125435.171776
696,1482062688486.8247,-453991081320.77026,-52340750461.04148
697,1482408782499.9924,-453101426326.21576,-52330361524.806564
698,1482754481709.8,-452211650221.4095,-52319958631.17208
699,1483099786078.145,-451321753260.16315,-52309541784.85019
700,1483444695567.174,-450431735696.2927,-52299110990.56013
701,1483789210139.2827,-449541597783.61816,-52288666253.0282
702,1484133329757.1155,-448651339775.963,-52278207576.987785
703,1484477054383.566,-447760961927.1542,-52267734967.17932
704,1484820383981.7761,-446870464491.0215,-52257248428.35029
705,1485163318515.1372,-445979847721.39746,-52246747965.25521
706,1485505857947.289,-445089111872.1168,-52236233582.65565
707,1485848002242.1204,-444198257197.0164,-52225705285.320175
708,1486189751363.7683,-443307283949.9347,-52215163078.02439
709,1486531105276.619,-442416192384.7114,-52204606965.55089
710,1486872063945.3062,-441524982755.1874,-52194036952.68926
711,1487212627334.7134,-440633655315.204,-52183453044.23609
712,1487552795409.9717,-439742210318.603,-52172855244.994934
713,1487892568136.461,-438850648019.2263,-52162243559.77633
714,1488231945479.809,-437958968670.9153,-52151617993.39776
715,1488570927405.8928,-437067172527.5108,-52140978550.68367
716,1488909513880.8367,-436175259842.85266,-52130325236.46545
717,1489247704871.0134,-435283230870.7795,-52119658055.58141
718,1489585500343.0442,-434391085865.1281,-52108977012.87681
719,1489922900263.7979,-433498825079.7336,-52098282113.2038
720,1490259904600.3916,-432606448768.4285,-52087573361.421455
721,1490596513320.1904,-431713957185.0431,-52076850762.395744
722,1490932726390.8074,-430821350583.40436,-52066114320.99953
723,1491268543780.1033,-429928629217.3362,-52055364042.11254
724,1491603965456.1868,-429035793340.6589,-52044599930.6214
725,1491938991387.414,-428142843207.18884,-52033821991.41957
726,1492273621542.3892,-427249779070.73816,-52023030229.407394
727,1492607855889.9639,-426356601185.1144,-52012224649.492035
728,1492941694399.2375,-425463309804.12024,-52001405256.5875
729,1493275137039.5566,-424569905181.5531,-51990572055.61464
730,1493608183780.5154,-423676387571.20496,-51979725051.5011
731,1493940834591.9553,-422782757226.86176,-51968864249.18134
732,1494273089443.9653,-421889014402.3034,-51957989653.596634
733,1494604948306.8813,-420995159351.3032,-51947101269.69503
734,1494936411151.2869,-420101192327.6277,-51936199102.43137
735,1495267477948.0125,-419207113585.03613,-51925283156.76727
736,1495598148668.1353,-418312923377.2804,-51914353437.6711
737,1495928423282.98,-417418621958.10443,-51903409950.11798
738,1496258301764.1182,-416524209581.2442,-51892452699.0898
739,1496587784083.368,-415629686500.4271,-51881481689.575165
740,1496916870212.7944,-414735052969.37177,-51870496926.56942
741,1497245560124.7097,-413840309241.7877,-51859498415.07462
742,1497573853791.672,-412945455571.3751,-51848486160.09954
743,1497901751186.487,-412050492211.8243,-51837460166.65964
744,1498229252282.206,-411155419416.8155,-51826420439.777084
745,1498556357052.1274,-410260237440.0186,-51815366984.48072
746,1498883065469.796,-409364946535.0929,-51804299805.80606
747,1499209377509.0022,-408469546955.68646,-51793218908.79529
748,1499535293143.7837,-407574038955.4361,-51782124298.49724
749,1499860812348.4236,-406678422787.9669,-51771015979.96739
750,1500185935097.4517,-405782698706.8921,-51759893958.26786
751,1500510661365.6436,-404886866965.8124,-51748758238.4674
752,1500834991128.021,-403990927818.3159,-51737608825.641365
753,1501158924359.8516,-403094881517.97797,-51726445724.87173
754,1501482461036.6487,-402198728318.3605,-51715268941.24706
755,1501805601134.1716,-401302468473.01184,-51704078479.86254
756,1502128344628.4253,-400406102235.46643,-51692874345.8199
757,1502450691495.6604,-399509629859.2445,-51681656544.227455
758,1502772641712.3728,-398613051597.8518,-51670425080.20009
759,1503094195255.3044,-397716367704.7791,-51659179958.85923
760,1503415352101.4424,-396819578433.5021,-51647921185.33286
761,1503736112228.019,-395922684037.48083,-51636648764.75549
762,1504056475612.5122,-395025684770.1598,-51625362702.268166
763,1504376442232.645,-394128580884.96716,-51614063003.01843
764,1504696012066.3853,-393231372635.31476,-51602749672.160355
765,1505015185091.946,-392334060274.59766,-51591422714.8545
766,1505333961287.7856,-391436644056.19385,-51580082136.267914
767,1505652340632.607,-390539124233.464,-51568727941.57413
768,1505970323105.358,-389641501059.751,-51557360135.95314
769,1506287908685.231,-388743774788.3798,-51545978724.59141
770,1506605097351.6633,-387845945672.65717,-51534583712.68185
771,1506921889084.337,-386948013965.87103,-51523175105.423805
772,1507238283863.178,-386049979921.2905,-51511752908.02307
773,1507554281668.357,-385151843792.16547,-51500317125.69186
774,1507869882480.289,-384253605831.72626,-51488867763.64878
775,1508185086279.6335,-383355266293.1833,-51477404827.11887
776,1508499893047.2937,-382456825429.72687,-51465928321.33356
777,1508814302764.4172,-381558283494.5268,-51454438251.53064
778,1509128315412.3953,-380659640740.7321,-51442934622.95431
779,1509441930972.8633,-379760897421.4707,-51431417440.85511
780,1509755149427.7004,-378862053789.8491,-51419886710.48996
781,1510067970759.0293,-377963110098.9521,-51408342437.12211
782,1510380394949.2163,-377064066601.8424,-51396784626.02116
783,1510692421980.8716,-376164923551.56055,-51385213282.46303
784,1511004051836.8481,-375265681201.1242,-51373628411.729965
785,1511315284500.243,-374366339803.5282,-51362030019.11053
786,1511626119954.3955,-373466899611.7441,-51350418109.89956
787,1511936558182.889,-372567360878.7197,-51338792689.39822
788,1512246599169.549,-371667723857.3792,-51327153762.913925
789,1512556242898.4448,-370767988800.6223,-51315501335.76038
790,1512865489353.888,-369868155961.32434,-51303835413.257545
791,1513174338520.4329,-368968225592.33575,-51292156000.731636
792,1513482790382.8765,-368068197946.4818,-51280463103.51511
793,1513790844926.2585,-367168073276.5623,-51268756726.94665
794,1514098502135.861,-366267851835.3513,-51257036876.37117
795,1514405761997.2083,-365367533875.59674,-51245303557.13981
796,1514712624496.0667,-364467119650.02014,-51233556774.609886
797,1515019089618.445,-363566609411.3163,-51221796534.14494
798,1515325157350.5942,-362666003412.15295,-51210022841.11468
799,1515630827679.0068,-361765301905.1706,-51198235700.89499
800,1515936100590.4172,-360864505142.98193,-51186435118.86793
801,1516240976071.8018,-359963613378.1718,-51174621100.4217
802,1516545454110.3782,-359062626863.2967,-51162793650.95066
803,1516849534693.6062,-358161545850.8845,-51150952775.85531
804,1517153217809.1865,-357260370593.4343,-51139098480.54226
805,1517456503445.0615,-356359101343.4159,-51127230770.42425
806,1517759391589.4148,-355457738353.26953,-51115349650.92012
807,1518061882230.671,-354556281875.4057,-51103455127.45482
808,1518363975357.4958,-353654732162.2047,-51091547205.45938
809,1518665670958.7961,-352753089466.0165,-51079625890.37091
810,1518966969023.7197,-351851354039.16016,-51067691187.63258
811,1519267869541.6548,-350949526133.9238,-51055743102.693634
812,1519568372502.2305,-350047606002.5643,-51043781641.00935
813,1519868477895.3164,-349145593897.3066,-51031806808.04106
814,1520168185711.0227,-348243490070.3439,-51019818609.25612
815,1520467495939.7,-347341294773.83704,-51007817050.1279
816,1520766408571.939,-346439008259.91437,-50995802136.13579
817,1521064923598.5708,-345536630780.67126,-50983773872.765175
818,1521363041010.6665,-344634162588.17004,-50971732265.50743
819,1521660760799.537,-343731603934.43945,-50959677319.85992
820,1521958082956.7336,-342828955071.47455,-50947609041.32596
821,1522255007474.0466,-341926216251.23627,-50935527435.414856
822,1522551534343.5066,-341023387725.6512,-50923432507.641846
823,1522847663557.3833,-340120469746.6112,-50911324263.528114
824,1523143395108.1863,-339217462565.97327,-50899202708.60078
825,1523438728988.664,-338314366435.559,-50887067848.392876
826,1523733665191.8047,-337411181607.1546,-50874919688.44336
827,1524028203710.8354,-336507908332.5102,-50862758234.29708
828,1524322344539.2222,-335604546863.3399,-50850583491.50479
829,1524616087670.67,-334701097451.3213,-50838395465.623116
830,1524909433099.1223,-333797560348.0952,-50826194162.21456
831,1525202380818.7622,-332893935805.26544,-50813979586.847496
832,1525494930824.0105,-331990224074.39844,-50801751745.09614
833,1525787083109.5266,-331086425407.02295,-50789510642.54056
834,1526078837670.2087,-330182540054.6298,-50777256284.76665
835,1526370194501.1926,-329278568268.67163,-50764988677.36613
836,1526661153597.8528,-328374510300.5624,-50752707825.93653
837,1526951714955.8015,-327470366401.6773,-50740413736.0812
838,1527241878570.889,-326566136823.35254,-50728106413.40927
839,1527531644439.203,-325661821816.88464,-50715785863.53567
840,1527821012557.069,-324757421633.5306,-50703452092.08107
841,1528109982921.0508,-323852936524.50726,-50691105104.67194
842,1528398555527.9485,-322948366740.99133,-50678744906.9405
843,1528686730374.8,-322043712534.1188,-50666371504.5247
844,1528974507458.8806,-321138974154.9846,-50653984903.06822
845,1529261886777.7024,-320234151854.6428,-50641585108.22049
846,1529548868329.0144,-319329245884.1058,-50629172125.636635
847,1529835452110.8027,-318424256494.3441,-50616745960.97749
848,1530121638121.29,-317519183936.28644,-50604306619.90959
849,1530407426358.9355,-316614028460.8189,-50591854108.105156
850,1530692816822.435,-315708790318.7851,-50579388431.242065
851,1530977809510.7205,-314803469760.98553,-50566909595.00388
852,1531262404422.9602,-313898067038.1776,-50554417605.07982
853,1531546601558.5586,-312992582401.07513,-50541912467.16473
854,1531830400917.156,-312087016100.3481,-50529394186.9591
855,1532113802498.629,-311181368386.62225,-50516862770.16905
856,1532396806303.0889,-310275639510.4792,-50504318222.50632
857,1532679412330.8838,-309369829722.45557,-50491760549.68823
858,1532961620582.5967,-308463939273.0432,-50479189757.43773
859,1533243431059.0457,-307557968412.68854,-50466605851.48333
860,1533524843761.2847,-306651917391.7925,-50454008837.55912
861,1533805858690.6023,-305745786460.7101,-50441398721.404755
862,1534086475848.5222,-304839575869.75024,-50428775508.76545
863,1534366695236.8027,-303933285869.17535,-50416139205.39196
864,1534646516857.4373,-303026916709.2012,-50403489817.04058
865,1534925940712.6538,-302120468639.9964,-50390827349.47312
866,1535204966804.9143,-301213941911.68243,-50378151808.456924
867,1535483595136.9155,-300307336774.333,-50365463199.76482
868,1535761825711.5881,-299400653477.97406,-50352761529.17513
869,1536039658532.0972,-298493892272.5833,-50340046802.47169
870,1536317093601.8413,-297587053408.09,-50327319025.44377
871,1536594130924.4531,-296680137134.3747,-50314578203.88614
872,1536870770503.7988,-295773143701.2688,-50301824343.599
873,1537147012343.9783,-294866073358.5545,-50289057450.388
874,1537422856449.3245,-293958926355.96436,-50276277530.06423
875,1537698302824.404,-293051702943.18097,-50263484588.44421
876,1537973351474.0166,-292144403369.8368,-50250678631.349846
877,1538248002403.1948,-291237027885.51385,-50237859664.608475
878,1538522255617.204,-290329576739.74335,-50225027694.05282
879,1538796111121.5425,-289422050182.00543,-50212182725.52098
880,1539069568921.941,-288514448461.729,-50199324764.85644
881,1539342629024.3628,-287606771828.2913,-50186453817.90803
882,1539615291435.0037,-286699020531.01776,-50173569890.529945
883,1539887556160.2913,-285791194819.18146,-50160672988.581726
884,1540159423206.8857,-284883294942.0031,-50147763117.928246
885,1540430892581.6787,-283975321148.65076,-50134840284.43969
886,1540701964291.794,-283067273688.23926,-50121904493.991554
887,1540972638344.5864,-282159152809.8303,-50108955752.46465
888,1541242914747.6433,-281250958762.43195,-50095994065.74508
889,1541512793508.7825,-280342691794.9983,-50083019439.72421
890,1541782274636.0535,-279434352156.4293,-50070031880.298706
891,1542051358137.7368,-278525940095.5707,-50057031393.37046
892,1542320044022.344,-277617455861.2132,-50044017984.84665
893,1542588332298.6172,-276708899702.0927,-50030991660.63967
894,1542856222975.5295,-275800271866.88983,-50017952426.66716
895,1543123716062.2847,-274891572604.22955,-50004900288.851974
896,1543390811568.3164,-273982802162.6811,-49991835253.12218
897,1543657509503.2888,-273073960790.75748,-49978757325.41103
898,1543923809877.0964,-272165048736.9154,-49965666511.657
899,1544189712699.8635,-271256066249.55484,-49952562817.8037
900,1544455217981.9443,-270347013577.01883,-49939446249.799965
901,1544720325733.9226,-269437890967.5932,-49926316813.59974
902,1544985035966.6118,-268528698669.50623,-49913174515.16215
903,1545249348691.055,-267619436930.92844,-49900019360.45145
904,1545513263918.524,-266710105999.97226,-49886851355.43701
905,1545776781660.52,-265800706124.69183,-49873670506.09335
906,1546039901928.7734,-264891237553.0826,-49860476818.40008
907,1546302624735.2432,-263981700533.08118,-49847270298.341896
908,1546564950092.117,-263072095312.56494,-49834050951.90861
909,1546826878011.811,-262162422139.3519,-49820818785.09509
910,1547088408506.9702,-261252681261.2003,-49807573803.90129
911,1547349541590.4673,-260342872925.80835,-49794316014.33221
912,1547610277275.4036,-259432997380.81406,-49781045422.39789
913,1547870615575.108,-258523054873.79483,-49767762034.11343
914,1548130556503.1372,-257613045652.26727,-49754465855.49894
915,1548390100073.276,-256702969963.6869,-49741156892.57955
916,1548649246299.5361,-255792828055.44785,-49727835151.38541
917,1548907995196.1575,-254882620174.8826,-49714500637.951645
918,1549166346777.6064,-253972346569.26178,-49701153358.31838
919,1549424301058.577,-253062007485.79376,-49687793318.530716
920,1549681858053.9895,-252151603171.62448,-49674420524.63871
921,1549939017778.9917,-251241133873.83716,-49661034982.69739
922,1550195780248.9578,-250330599839.452,-49647636698.766716
923,1550452145479.4885,-249420001315.42593,-49634225678.91159
924,1550708113486.411,-248509338548.65237,-49620801929.20184
925,1550963684285.778,-247598611785.9609,-49607365455.71221
926,1551218857893.8694,-246687821274.11703,-49593916264.52234
927,1551473634327.1902,-245776967259.82193,-49580454361.71677
928,1551728013602.4714,-244866049989.7122,-49566979753.384926
929,1551981995736.6697,-243955069710.35944,-49553492445.62111
930,1552235580746.967,-243044026668.27023,-49539992444.524475
931,1552488768650.771,-242132921109.88568,-49526479756.19904
932,1552741559465.7139,-241221753281.58124,-49512954386.75368
933,1552993953209.6536,-240310523429.66638,-49499416342.30206
934,1553245949900.6724,-239399231800.3844,-49485865628.96272
935,1553497549557.0774,-238487878639.91214,-49472302252.858986
936,1553748752197.4004,-237576464194.35968,-49458726220.11897
937,1553999557840.3977,-236664988709.7701,-49445137536.87562
938,1554249966505.0498,-235753452432.11926,-49431536209.266624
939,1554499978210.561,-234841855607.31546,-49417922243.43447
940,1554749592976.36,-233930198481.19928,-49404295645.52639
941,1554998810822.099,-233018481299.5432,-49390656421.69438
942,1555247631767.6543,-232106704308.05145,-49377004578.09518
943,1555496055833.125,-231194867752.35968,-49363340120.890236
944,1555744083038.834,-230282971878.03476,-49349663056.24574
945,1555991713405.3271,-229371016930.57446,-49335973390.332596
946,1556238946953.3738,-228459003155.40726,-49322271129.32639
947,1556485783703.9656,-227546930797.892,-49308556279.407425
948,1556732223678.3171,-226634800103.31775,-49294828846.76066
949,1556978266897.8657,-225722611316.90344,-49281088837.57573
950,1557223913384.2708,-224810364683.7977,-49267336258.046936
951,1557469163159.414,-223898060449.0785,-49253571114.37322
952,1557714016245.3994,-222985698857.753,-49239793412.75818
953,1557958472664.5525,-222073280154.75723,-49226003159.41002
954,1558202532439.421,-221160804584.95587,-49212200360.54158
955,1558446195592.7734,-220248272393.14197,-49198385022.3703
956,1558689462147.6006,-219335683824.0367,-49184557151.11823
957,1558932332127.1138,-218423039122.28912,-49170716753.012
